policy_id,state_of_domicile,operating_pattern,vehicle_type,gvw_lbs,heavy_vehicle_flag,vehicle_age_years,adas_equipped_flag,driver_tenure_days,driver_age,mvr_violations_3yr,prior_at_fault_claims,fleet_safety_program_flag,policy_term_months,fleet_size,cargo_type,cargo_value_usd,region_weather_risk,total_miles,total_trips,harsh_braking_events,harsh_acceleration_events,speeding_events,phone_distraction_events,tailgating_events,night_driving_pct,max_continuous_driving_hrs,aggression_index_per100mi,speeding_rate_per100mi,fatigue_exposure_density,distraction_rate_per_trip,behavioral_volatility_index,speed_x_night_severity_multiplier,fatigue_x_longhaul_score,new_driver_heavy_vehicle_multiplier,behavioral_drift_signal,operational_exposure_risk_index,vehicle_years,earned_exposure,bi_limit_usd,collision_deductible_usd,coverage_type,had_claim_flag,num_claims_12mo,catastrophic_loss_flag,incurred_loss_12mo_usd,uw_risk_tier,claim_frequency,loss_per_vehicle_year,pure_premium
POL009765,OH,highway,straight_truck,30208,1,3.3,0,479,48,3,1,0,12,6,general,89752,severe,25188,333,142,96,1210,36.0,28.0,20.7,6.2,2.18,4.11,4.42,0.1081,5.0,0.142,1.401,1.377,-0.104,0.2423,0.4198,0.4198,293026,500,liability_only,0,0,0,0,Standard,0.0,0.0,0.0
POL009766,TX,highway,semi_truck,72821,1,2.0,1,179,37,2,0,0,6,7,oversized,155159,moderate,23450,335,95,64,915,43.0,23.0,17.8,4.6,2.7,3.69,2.96,0.1284,5.0,0.14,0.915,5.0,0.409,0.1899,0.2345,0.2345,306786,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL009767,IL,highway,box_truck,26752,1,3.9,1,519,25,2,0,1,12,5,refrigerated,101307,severe,42049,1614,461,461,1616,211.0,165.0,24.8,7.0,3.02,4.19,5.31,0.1307,5.0,0.144,1.553,1.109,-0.424,0.2617,1.0,1.0,517972,250,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009768,PA,urban,semi_truck,70877,1,1.6,0,36,43,1,1,0,12,5,hazmat,118558,high,57556,1106,368,285,2267,163.0,113.0,7.6,2.6,1.09,4.42,1.71,0.1474,5.0,0.123,0.508,4.446,-0.918,0.1609,0.5756,0.5756,504942,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL009769,AZ,mixed,semi_truck,67322,1,10.2,0,332,55,2,0,0,12,4,dry_van,50199,low,33782,621,164,191,1319,92.0,75.0,52.8,6.9,2.18,3.44,4.66,0.1481,5.0,0.148,1.219,5.0,-0.482,0.2758,0.3378,0.3378,101266,250,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009770,TX,highway,van,3000,0,3.1,1,1447,54,1,0,0,12,2,general,17202,moderate,25518,538,160,121,974,85.0,56.0,23.7,7.2,2.72,5.9,5.17,0.158,5.0,0.23,1.63,0.0,0.698,0.2769,0.8506,0.8506,513131,1000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009771,PA,long_haul,pickup,3281,0,7.9,0,261,45,1,1,1,12,9,general,34788,high,29794,1012,300,238,1016,116.0,87.0,35.2,8.7,2.92,4.05,6.54,0.1146,5.0,0.172,5.0,0.0,-0.33,0.3041,1.0,1.0,502399,5000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009772,TX,long_haul,pickup,3000,0,15.1,0,746,37,0,1,1,12,2,general,12892,moderate,25772,538,143,94,860,47.0,62.0,32.7,9.0,2.3,3.5,6.53,0.0874,5.0,0.181,5.0,0.0,0.05,0.3026,1.0,1.0,104718,2500,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009773,CA,urban,van,6660,0,15.6,0,341,52,2,0,1,12,14,refrigerated,157706,low,33248,983,288,224,1051,105.0,86.0,4.2,4.1,2.24,1.52,3.1,0.1068,5.0,0.007,0.942,0.0,-0.723,0.1881,1.0,1.0,314304,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL009774,FL,long_haul,box_truck,23474,0,3.0,1,142,30,1,0,1,12,7,general,74113,high,26716,363,106,84,849,33.0,28.0,31.1,10.8,1.3,3.29,7.87,0.0909,5.0,0.109,5.0,0.097,-0.376,0.3487,0.7633,0.7633,101003,1000,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009775,PA,mixed,box_truck,26338,1,20.0,0,491,37,2,0,1,3,2,general,54712,high,16577,562,149,130,556,64.0,47.0,16.2,6.2,2.6,3.77,4.83,0.1139,5.0,0.177,1.507,1.367,-0.085,0.2289,0.25,0.25,314924,1000,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL009776,FL,mixed,straight_truck,35642,1,4.7,0,34,28,2,0,1,6,2,oversized,66917,high,13834,168,42,31,371,16.0,15.0,54.0,4.3,1.2,3.48,2.85,0.0952,5.0,0.24,0.77,4.43,-0.149,0.2795,0.2306,0.2306,299614,1000,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009777,NY,highway,van,11728,0,0.2,1,1878,51,2,0,0,3,1,hazmat,49383,high,41231,884,278,239,1629,87.0,104.0,7.2,3.5,2.68,3.78,2.35,0.0984,5.0,0.082,0.886,0.0,0.363,0.151,0.25,0.25,495607,2500,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL009778,AZ,mixed,semi_truck,72511,1,13.0,1,1175,26,2,1,0,12,28,general,96833,low,47781,735,254,238,2244,98.0,94.0,5.9,3.8,3.48,4.44,2.61,0.1333,5.0,0.115,0.881,0.0,-0.481,0.1943,0.4778,0.4778,304022,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL009779,FL,highway,box_truck,23307,0,3.6,1,4838,45,1,1,1,6,1,general,21657,high,31904,1168,306,276,1091,116.0,115.0,3.5,7.7,3.36,3.02,5.45,0.0993,5.0,0.041,1.503,0.0,-0.822,0.2583,0.5,0.5,983705,1000,liability_only,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009780,IL,mixed,van,8676,0,2.3,1,4015,66,0,1,1,12,3,general,30878,severe,57698,1321,408,259,1907,155.0,124.0,11.9,1.4,2.86,3.46,0.48,0.1173,5.0,0.066,0.07099,0.005,-0.135,0.1077,1.0,1.0,100658,250,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL009781,FL,urban,box_truck,30695,1,8.3,0,1092,46,3,0,1,12,7,general,46133,high,25236,442,162,112,832,35.0,40.0,12.9,4.5,2.36,4.59,3.02,0.0792,5.0,0.174,1.015,0.003,-0.937,0.1989,0.721,0.721,99977,500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL009782,FL,mixed,straight_truck,28245,1,5.2,0,1155,33,1,0,1,12,48,livestock,121877,high,60083,2077,591,470,1954,197.0,187.0,22.2,4.3,2.3,3.61,2.83,0.0948,5.0,0.15,0.736,0.021,-0.702,0.2156,1.0,1.0,96622,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL009783,GA,urban,pickup,10044,0,10.2,0,556,38,2,1,1,12,5,general,41665,moderate,82751,1020,333,241,2877,96.0,110.0,28.7,4.6,1.6,3.52,3.31,0.0941,5.0,0.184,1.05,0.0,-0.277,0.2222,1.0,1.0,299630,5000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL009784,TN,urban,box_truck,23011,0,9.6,0,181,26,0,0,1,12,2,general,30493,moderate,25396,471,139,106,870,42.0,57.0,43.2,4.5,2.34,3.05,2.64,0.0892,5.0,0.151,0.678,0.026,-0.464,0.1992,0.7256,0.7256,305758,500,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL009785,NY,mixed,pickup,6881,0,1.9,1,1409,33,0,0,0,6,8,general,15081,high,64796,884,270,201,2279,114.0,77.0,29.2,4.1,1.82,3.06,2.83,0.129,5.0,0.157,0.944,0.058,0.166,0.2482,0.5,0.5,307601,5000,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL009786,PA,mixed,van,9738,0,1.5,0,237,34,1,0,0,6,2,general,19976,high,50465,1895,678,504,1885,233.0,194.0,43.5,5.2,4.46,3.14,4.32,0.123,5.0,0.107,1.06,0.051,0.499,0.2683,0.5,0.5,286572,1000,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009787,CA,highway,box_truck,26569,1,6.4,0,802,34,1,0,0,6,1,refrigerated,78563,low,18890,236,82,71,674,28.0,13.0,42.6,4.3,1.45,2.76,2.66,0.1186,5.0,0.118,0.782,0.047,0.186,0.2028,0.5,0.5,1014084,2500,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL009788,TX,urban,semi_truck,76685,1,4.2,0,1030,44,2,0,1,12,116,dry_van,175592,moderate,39338,1014,281,206,1327,107.0,74.0,44.0,6.8,1.98,2.14,5.06,0.1055,5.0,0.087,1.529,0.0,-0.542,0.2942,0.3934,0.3934,508732,500,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009789,NY,long_haul,semi_truck,69097,1,0.4,0,694,21,2,0,0,12,3,dry_van,28258,high,26815,538,188,173,1170,69.0,48.0,23.7,11.2,3.1,5.08,7.93,0.1283,5.0,0.239,5.0,1.482,0.03,0.3255,0.2682,0.2682,307436,500,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009790,CA,mixed,box_truck,21081,0,1.1,1,768,30,0,1,0,6,3,refrigerated,66676,low,30945,435,141,107,1120,87.0,42.0,17.9,4.9,1.71,3.29,3.53,0.2,5.0,0.089,1.192,0.0,-0.036,0.2481,0.5,0.5,484401,1000,liability_only,0,0,0,0,Standard,0.0,0.0,0.0
POL009791,TX,urban,straight_truck,34069,1,0.8,1,266,48,1,0,1,12,13,livestock,133170,moderate,30903,561,135,119,1056,73.0,48.0,30.0,3.6,2.34,4.82,2.96,0.1301,5.0,0.189,0.792,4.297,-0.129,0.2248,0.515,0.515,478168,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL009792,NY,mixed,van,7989,0,3.2,0,1126,63,2,3,1,3,1,dry_van,24865,high,53954,951,322,248,2234,136.0,108.0,28.2,1.6,1.82,3.6,1.39,0.143,5.0,0.147,0.374,0.021,0.348,0.1878,0.25,0.25,1034966,500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL009793,CA,highway,semi_truck,71664,1,0.9,1,2294,45,3,0,1,12,8,dry_van,136762,low,26838,536,147,129,885,59.0,46.0,12.4,7.7,1.97,3.76,5.52,0.1101,5.0,0.17,1.737,0.0,-0.572,0.2297,0.2684,0.2684,502867,2500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL009794,TX,urban,box_truck,28646,1,1.1,1,495,34,2,0,0,12,2,refrigerated,26319,moderate,44373,581,210,129,1828,68.0,69.0,14.8,6.7,2.33,2.83,4.72,0.117,5.0,0.148,1.201,0.982,0.533,0.2639,1.0,1.0,1027409,2500,liability_only,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009795,NY,mixed,straight_truck,32898,1,1.3,1,37,50,0,0,0,3,6,oversized,140713,high,11595,309,136,64,346,26.0,42.0,17.6,6.6,2.45,3.21,4.5,0.0841,5.0,0.111,1.568,5.0,-0.192,0.225,0.1932,0.1932,298947,2500,liability_only,0,0,0,0,Standard,0.0,0.0,0.0
POL009796,NY,mixed,semi_truck,71308,1,0.0,0,820,53,0,1,1,12,3,refrigerated,60765,high,47716,1372,362,312,1500,144.0,113.0,1.5,4.6,1.67,3.31,3.27,0.105,5.0,0.114,1.189,0.0,0.795,0.1742,0.4772,0.4772,47587,250,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL009797,TN,mixed,straight_truck,33432,1,1.0,1,242,34,2,0,1,12,5,refrigerated,68858,moderate,64260,1192,373,272,2201,122.0,117.0,15.5,3.7,2.36,2.49,2.76,0.1023,5.0,0.09,1.014,4.759,-0.382,0.1706,1.0,1.0,1014774,500,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL009798,IL,urban,van,13875,0,12.9,0,513,33,0,0,1,12,1,refrigerated,31808,severe,43702,1382,315,276,1301,127.0,99.0,26.6,2.7,2.5,3.17,1.9,0.0919,5.0,0.109,0.587,0.017,0.53,0.2057,1.0,1.0,499184,500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL009799,FL,long_haul,semi_truck,68888,1,6.5,0,149,58,1,0,1,6,1,dry_van,17867,high,70823,2064,541,411,2200,227.0,186.0,33.2,6.6,2.82,4.53,4.5,0.11,5.0,0.158,5.0,5.0,-0.661,0.2573,0.5,0.5,290907,2500,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009800,TN,highway,semi_truck,67938,1,1.3,0,820,31,6,0,0,12,6,dry_van,136842,moderate,27396,1094,395,318,1337,186.0,139.0,7.8,3.6,4.05,5.02,2.3,0.17,5.0,0.179,0.629,0.0,0.0,0.1842,0.274,0.274,100218,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL009801,PA,long_haul,semi_truck,72642,1,10.3,0,1241,60,0,0,1,12,8,dry_van,62734,high,21777,757,200,148,683,83.0,47.0,75.0,10.5,1.85,3.05,7.87,0.1096,5.0,0.138,5.0,0.0,0.004,0.3862,0.2178,0.2178,295893,1000,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009802,TX,urban,box_truck,23212,0,2.3,1,1222,48,2,0,0,6,5,general,58704,moderate,54663,1525,484,387,2117,201.0,180.0,18.9,3.5,2.92,3.84,1.97,0.1318,5.0,0.138,0.525,0.115,-0.897,0.1963,0.5,0.5,989147,2500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL009803,CA,highway,pickup,7176,0,4.0,1,4104,55,1,0,0,12,1,dry_van,24495,low,49904,1261,395,350,1917,135.0,125.0,24.1,6.6,2.46,4.35,4.51,0.1071,5.0,0.124,1.287,0.029,0.224,0.2512,1.0,1.0,998125,500,combined,1,2,0,3821,Standard,2.0,3821.0,3821.0
POL009804,GA,mixed,van,7991,0,1.4,0,256,53,1,0,1,6,14,general,91214,moderate,30106,555,147,151,975,90.0,53.0,8.5,3.5,1.73,3.25,2.81,0.1622,5.0,0.1,0.83,0.038,-0.653,0.1709,0.5,0.5,480789,250,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL009805,NY,urban,van,8196,0,7.7,0,2006,52,1,1,1,12,11,dry_van,57891,high,19301,338,109,71,638,87.0,30.0,1.5,4.2,2.06,3.74,3.22,0.2574,5.0,0.105,0.879,0.026,-0.095,0.1952,0.6434,0.6434,100565,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL009806,PA,mixed,straight_truck,40311,1,3.2,1,1111,30,0,1,0,12,1,oversized,153122,high,83981,2866,933,728,3306,379.0,314.0,19.7,2.2,3.95,4.55,1.2,0.1322,5.0,0.133,0.464,0.065,-0.489,0.2104,1.0,1.0,1016827,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL009807,GA,mixed,semi_truck,73702,1,0.9,1,948,50,4,0,1,6,6,oversized,95119,moderate,23751,474,163,86,861,70.0,69.0,22.7,5.0,1.84,2.51,3.5,0.1477,5.0,0.0,0.991,0.0,0.0,0.1984,0.2375,0.2375,494246,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL009808,IL,urban,pickup,9064,0,5.1,0,902,55,1,0,0,12,2,general,21422,severe,27189,380,98,78,1006,54.0,45.0,14.7,3.0,1.56,3.89,2.19,0.1421,5.0,0.232,0.733,0.0,0.561,0.2178,1.0,1.0,494305,1000,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL009809,AZ,mixed,straight_truck,34591,1,6.8,0,619,39,4,1,0,12,1,livestock,28738,low,72505,2719,994,788,3350,386.0,314.0,14.3,4.6,4.77,4.45,3.45,0.142,5.0,0.168,1.057,1.081,0.339,0.2171,1.0,1.0,50862,1000,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL009810,NY,highway,van,6425,0,3.4,1,381,23,1,0,0,12,7,dry_van,92841,high,12867,265,102,75,529,32.0,33.0,11.1,4.1,2.52,3.1,2.89,0.1208,5.0,0.068,0.909,0.0,-0.392,0.1899,0.4289,0.4289,47801,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL009811,CA,urban,box_truck,26784,1,7.2,0,2325,30,0,1,0,12,29,dry_van,63873,low,26997,933,333,231,1077,142.0,107.0,18.7,2.9,3.98,2.0,2.52,0.1522,5.0,0.07,0.888,0.0,0.736,0.1971,0.7713,0.7713,992913,500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL009812,PA,long_haul,van,10249,0,2.2,1,94,25,3,0,1,12,3,dry_van,33139,high,18262,286,73,96,677,42.0,22.0,32.1,5.1,2.08,3.84,3.59,0.1469,5.0,0.143,4.829,0.0,0.0,0.2388,0.6087,0.6087,298151,2500,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL009813,TX,long_haul,straight_truck,33596,1,8.5,0,155,38,3,1,1,12,12,dry_van,69985,moderate,37858,584,183,156,1482,69.0,61.0,44.0,8.3,1.95,2.97,5.94,0.1182,5.0,0.168,5.0,5.0,-0.834,0.2996,0.631,0.631,47759,500,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009814,PA,highway,semi_truck,70284,1,4.5,0,45,28,2,0,0,6,10,dry_van,60902,high,51763,1943,587,508,2164,235.0,194.0,5.5,7.0,4.33,4.14,4.91,0.1209,5.0,0.061,1.667,4.156,-0.363,0.2148,0.5,0.5,510225,2500,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL009815,AZ,mixed,van,7307,0,1.0,1,980,36,1,0,0,6,11,dry_van,35876,low,40941,583,206,170,1468,85.0,48.0,2.5,4.3,2.81,3.8,3.4,0.1458,5.0,0.161,0.935,0.0,0.586,0.1999,0.5,0.5,102185,500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL009816,GA,highway,semi_truck,70820,1,10.6,0,1848,62,2,1,1,6,3,general,26840,moderate,21556,431,131,84,9659,43.0,53.0,36.8,4.6,1.7,4.62,3.02,0.0998,5.0,0.225,0.807,0.004,0.182,0.2643,0.2156,0.2156,1000641,500,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009817,IL,mixed,van,6923,0,8.3,1,267,50,1,1,1,12,11,refrigerated,152881,severe,24605,334,64,114,827,43.0,27.0,4.7,5.9,1.84,3.57,3.49,0.1287,5.0,0.092,0.885,0.0,0.093,0.1983,0.8202,0.8202,515635,2500,collision,1,1,0,5301,Preferred,1.219215,6463.06,6463.06
POL009818,FL,long_haul,van,10610,0,16.4,0,0,48,2,1,0,12,5,refrigerated,65596,high,28363,654,246,200,1171,106.0,51.0,42.9,9.1,3.09,3.96,6.6,0.1621,5.0,0.127,5.0,0.026,-0.599,0.2986,0.9454,0.9454,509619,1000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009819,FL,highway,van,3000,0,3.8,0,298,54,2,0,1,12,6,hazmat,153526,high,38697,643,163,153,1299,71.0,49.0,17.4,4.4,1.43,3.53,3.15,0.1104,5.0,0.107,0.915,0.056,-1.121,0.2399,1.0,1.0,102413,2500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL009820,FL,mixed,van,12576,0,5.7,1,1732,30,1,1,0,6,1,dry_van,34661,high,97022,3248,994,788,3920,403.0,314.0,38.7,3.4,3.56,2.76,2.61,0.1241,5.0,0.147,0.816,0.1,-0.35,0.2472,0.5,0.5,511980,1000,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL009821,IL,highway,straight_truck,29065,1,9.0,0,0,34,0,1,1,12,3,dry_van,58230,severe,26843,640,161,125,877,73.0,47.0,49.7,0.7,2.08,3.72,1.07,0.1141,5.0,0.05,0.163,5.0,-0.963,0.2155,0.4474,0.4474,102661,2500,combined,1,2,0,3030,Standard,4.470273,6772.46,6772.46
POL009822,PA,highway,semi_truck,66798,1,0.1,1,127,42,2,1,1,12,6,hazmat,175541,high,61708,1875,552,497,2308,202.0,210.0,10.3,4.8,2.7,3.91,3.16,0.1077,5.0,0.116,0.937,5.0,-0.635,0.218,0.6171,0.6171,292327,1000,liability_only,0,0,0,0,Standard,0.0,0.0,0.0
POL009823,GA,long_haul,van,9726,0,12.5,0,117,35,2,0,0,12,6,general,63341,moderate,27697,402,140,94,1079,68.0,41.0,33.0,4.9,2.16,3.05,3.51,0.1692,5.0,0.061,4.462,0.015,-0.123,0.2638,0.9232,0.9232,95142,500,comprehensive,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009824,TX,mixed,van,10119,0,1.0,0,2274,38,1,3,1,12,1,refrigerated,48847,moderate,15754,300,93,99,612,45.0,33.0,32.9,6.5,3.03,3.9,4.59,0.15,5.0,0.197,1.317,0.039,-0.744,0.2943,0.5251,0.5251,989379,2500,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009825,NY,highway,pickup,12234,0,0.9,1,63,48,1,0,0,12,84,dry_van,93568,high,81289,1029,262,256,3165,104.0,122.0,5.9,4.6,1.11,3.25,3.34,0.1011,5.0,0.014,1.017,0.052,-0.871,0.1783,1.0,1.0,97030,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL009826,PA,mixed,van,9388,0,2.0,0,1734,51,1,0,1,12,6,dry_van,61108,high,42965,564,159,92,1308,66.0,44.0,2.7,1.3,1.72,2.87,1.12,0.117,5.0,0.103,0.45,0.014,0.212,0.1461,1.0,1.0,303702,250,liability_only,0,0,0,0,Preferred,0.0,0.0,0.0
POL009827,NY,urban,box_truck,25878,0,3.4,1,506,47,0,1,1,3,4,dry_van,38026,high,61377,1463,406,322,1911,147.0,143.0,37.6,1.8,2.05,4.52,1.7,0.1005,5.0,0.121,0.628,0.0,-0.29,0.1917,0.25,0.25,306502,500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL009828,NY,highway,van,9073,0,0.0,0,410,53,1,0,1,12,5,refrigerated,81577,high,44796,625,175,121,1448,70.0,64.0,31.0,2.5,1.93,3.73,1.83,0.112,5.0,0.047,0.49,0.065,-1.0,0.2146,1.0,1.0,288363,500,combined,0,0,0,0,Standard,0.0,0.0,0.0
POL009829,PA,long_haul,semi_truck,74771,1,0.0,0,536,21,1,1,1,3,3,general,68549,high,66619,1402,446,343,2560,204.0,69.0,20.1,6.0,2.12,4.69,4.4,0.1455,5.0,0.144,5.0,1.316,-0.677,0.2827,0.25,0.25,51637,2500,collision,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009830,IL,mixed,box_truck,33273,1,5.4,0,527,62,1,1,1,12,3,oversized,243331,severe,53117,707,214,143,1787,71.0,57.0,11.2,3.9,1.25,2.86,2.72,0.1004,5.0,0.029,0.94,1.886,0.219,0.1994,1.0,1.0,104446,500,comprehensive,0,0,0,0,Preferred,0.0,0.0,0.0
POL009831,FL,mixed,van,7945,0,3.1,1,301,50,1,1,0,6,1,dry_van,14903,high,53401,906,301,231,2105,105.0,103.0,19.7,2.4,1.8,3.6,1.82,0.1159,5.0,0.142,0.586,0.0,-0.114,0.1803,0.5,0.5,1041211,500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL009832,OH,urban,straight_truck,34628,1,8.0,0,1372,39,1,0,0,6,13,general,50219,severe,26069,679,184,177,1042,88.0,67.0,22.4,4.9,2.29,3.74,3.09,0.1296,5.0,0.145,0.934,0.0,-0.365,0.2297,0.4345,0.4345,503653,1000,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL009833,CA,mixed,van,8276,0,1.0,0,510,26,3,1,1,12,2,general,24992,low,42329,749,316,168,1880,91.0,82.0,2.8,4.2,2.91,3.97,3.6,0.1215,5.0,0.179,1.019,0.039,-0.149,0.1767,1.0,1.0,287495,1000,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL009834,AZ,long_haul,van,8217,0,1.9,0,3770,41,1,1,0,12,19,refrigerated,144575,low,48907,768,244,206,1919,114.0,92.0,23.6,9.7,1.97,4.08,6.39,0.1484,5.0,0.203,5.0,0.0,0.712,0.2789,1.0,1.0,493980,500,combined,1,1,0,5227,High-Risk,1.0,5227.0,5227.0
POL009835,CA,highway,van,14137,0,0.5,1,577,34,1,0,1,6,1,refrigerated,38859,low,44205,893,210,201,1467,106.0,78.0,6.5,6.4,2.85,1.94,4.55,0.1187,5.0,0.047,1.362,0.021,-0.027,0.2129,0.5,0.5,958683,1000,collision,0,0,0,0,Preferred,0.0,0.0,0.0
POL009836,CA,urban,van,5722,0,4.8,1,1321,54,1,1,0,12,28,oversized,505695,low,27797,764,252,205,1145,96.0,81.0,45.4,2.1,2.99,3.23,1.54,0.1257,5.0,0.222,0.481,0.016,-0.871,0.2254,0.9266,0.9266,2015403,5000,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL009837,OH,mixed,van,3000,0,1.4,0,1087,49,1,2,1,6,3,oversized,81847,severe,39511,532,151,135,1442,93.0,41.0,34.0,7.2,1.89,1.6,5.3,0.1748,5.0,0.067,1.546,0.0,-0.167,0.2642,0.5,0.5,304024,250,combined,1,1,0,8200,High-Risk,2.0,16400.0,16400.0
POL009838,TX,highway,van,9452,0,2.1,0,452,35,0,0,1,12,15,general,70734,moderate,53577,889,210,163,1518,91.0,69.0,26.6,3.5,2.02,1.82,2.45,0.1024,5.0,0.0,0.688,0.0,-0.463,0.1983,1.0,1.0,308258,500,combined,0,0,0,0,Preferred,0.0,0.0,0.0
POL009839,GA,urban,straight_truck,36603,1,2.3,0,1298,28,1,0,1,12,4,livestock,72591,moderate,59571,1162,309,243,1884,112.0,103.0,10.6,6.0,1.78,3.52,4.62,0.0964,5.0,0.089,1.363,0.005,0.241,0.2386,0.9928,0.9928,289939,500,comprehensive,0,0,0,0,Standard,0.0,0.0,0.0
POL009840,PA,long_haul,semi_truck,70659,1,9.6,0,127,39,3,1,1,12,1,hazmat,95028,high,34566,646,184,170,1411,82.0,47.0,22.8,9.1,1.81,5.16,6.43,0.1269,5.0,0.239,5.0,4.166,-0.998,0.2938,0.3457,0.3457,1951629,1000,combined,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009841,OH,long_haul,semi_truck,71506,1,0.4,1,178,52,0,1,0,12,4,general,46411,severe,35350,458,172,102,1284,87.0,47.0,41.7,5.9,1.96,3.65,4.73,0.19,5.0,0.196,5.0,5.0,0.189,0.2763,0.3535,0.3535,310159,2500,comprehensive,1,3,0,12023,High-Risk,8.486563,34011.32,34011.32
POL009842,AZ,mixed,box_truck,28257,1,3.9,1,680,46,0,0,0,12,2,refrigerated,56415,low,54761,1561,491,377,1863,152.0,148.0,24.0,4.8,2.04,2.44,3.13,0.0974,5.0,0.148,1.037,1.035,0.121,0.2473,1.0,1.0,523520,1000,collision,0,0,0,0,Standard,0.0,0.0,0.0
POL009843,TX,mixed,box_truck,26332,1,0.8,1,1008,28,0,0,0,12,13,livestock,194493,moderate,25008,424,95,121,942,53.0,43.0,2.8,8.8,1.15,4.09,6.39,0.125,5.0,0.116,1.901,0.025,0.658,0.2704,0.7145,0.7145,978759,1000,liability_only,1,1,0,10247,High-Risk,1.39958,14341.5,14341.5
POL009844,GA,long_haul,van,10168,0,1.8,1,813,36,0,0,1,6,8,dry_van,89832,moderate,31512,614,196,99,852,57.0,41.0,31.9,10.0,1.79,1.48,7.53,0.0928,5.0,0.145,5.0,0.001,-0.399,0.3101,0.5,0.5,1033176,2500,liability_only,0,0,0,0,High-Risk,0.0,0.0,0.0
POL009845,CA,mixed,pickup,7618,0,0.9,0,565,52,1,1,1,12,7,hazmat,202389,low,16570,473,120,137,560,42.0,36.0,2.1,3.7,2.7,3.61,2.6,0.0888,5.0,0.083,0.703,0.074,0.293,0.1815,0.6628,0.6628,99305,500,collision,0,0,0,0,Preferred,0.0,0.0,0.0
